"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"1",20000188,"OG",76,325,22.8602739726027,5.58,25,23,4.98,94,8.48,6,188
"2",20000125,"DB",69,185,23.2465753424658,4.46,35,17,4.14,119,7.03,4,125
"3",20000247,"OT",78,304,23.0767123287671,5.36,28,20,4.73,96,7.72,7,247
"4",20000225,"DB",71,205,21.8191780821918,4.63,35,10,4.32,114,6.92,7,225
"5",20000102,"DB",70,195,22.3287671232877,4.48,37.5,16,4.04,116,6.81,4,102
"6",20000043,"S",74,207,23.2191780821918,4.64,39.5,15,4.29,119,6.48,2,43
"7",20000206,"OT",76,306,23.186301369863,5.12,31.5,17,4.58,103,7.76,6,206
"8",20000116,"LB",73,236,22.7561643835616,4.8,31.5,21,4.33,111,7.17,4,116
"9",20000056,"DE",76,276,21.7424657534247,5.12,29,26,4.49,105,7.68,2,56
"10",20000198,"S",73,203,23.4383561643836,4.51,33,12,4.09,115,7.06,6,198
"11",20000039,"S",70,207,22.1835616438356,4.6,36,14,4.01,116,6.93,2,39
"12",20000140,"DB",70,185,21.5945205479452,4.6,36,14,4.01,116,6.93,5,140
"13",20000112,"OG",77,310,22.6931506849315,5.2,31,28,4.48,100,7.82,4,112
"14",20000113,"DT",74,305,23.1890410958904,5.06,28,22,4.75,106,7.82,4,113
"15",20000118,"S",69,195,24.0575342465753,4.53,41,16,4.19,121,6.75,4,118
"16",20000088,"RB",70,213,22.6630136986301,4.59,38.5,16,4.2,128,6.84,3,88
"17",20000123,"OT",79,305,23.2547945205479,5.12,31,28,4.65,103,7.65,4,123
"18",20000072,"DT",73,305,21.6767123287671,5.28,27.5,25,4.65,108,7.98,3,72
"19",20000037,"OG",77,300,22.0794520547945,5.18,31.5,29,4.86,100,7.77,2,37
"20",20000044,"OT",77,320,23.8191780821918,5.12,30.5,24,4.73,102,7.58,2,44
"23",20000081,"RB",71,220,21.6657534246575,4.68,30,13,4.41,115,7.34,3,81
"24",20000180,"DB",72,199,24.3890410958904,4.46,32.5,32,4.55,120,7.44,6,180
"25",20000035,"DE",76,260,23.5068493150685,4.74,34,24,4.28,115,6.95,2,35
"27",20000026,"DE",76,273,22.1397260273973,4.78,33,24,4.15,114,7.21,1,26
"28",20000178,"DE",76,280,25.8082191780822,4.81,37,32,4.27,117,7.07,6,178
"29",20000152,"S",73,210,23.4821917808219,4.58,35.5,14,4.38,124,6.91,5,152
"30",20000093,"DE",77,272,23.3424657534247,4.77,34.5,31,4.41,114,7.2,3,93
"31",20000227,"TE",75,250,23.5150684931507,4.89,27,18,4.52,116,7.46,7,227
"33",20000204,"TE",75,245,24.2219178082192,4.62,32.5,22,4.3,113,7.15,6,204
"34",20000149,"DE",76,249,22.572602739726,4.65,34,21,4.28,120,6.9,5,149
"35",20000040,"LB",72,223,21.6602739726027,4.58,33,21,4.19,115,6.97,2,40
"36",20000167,"DT",77,312,23.9287671232877,5.33,29.5,24,5.03,98,8,6,167
"37",20000213,"RB",72,250,23.6328767123288,4.8,28.5,25,4.34,108,7.08,7,213
"38",20000042,"DT",76,303,23.3808219178082,4.91,31,30,4.62,111,7.63,2,42
"39",20000137,"LB",76,243,23.2767123287671,5.01,31.5,20,4.21,109,7.12,5,137
"40",20000153,"WR",68,187,21.5835616438356,4.46,38,18,3.82,123,6.62,5,153
"42",20000171,"RB",72,197,23.3205479452055,4.54,32,17,4.07,125,6.97,6,171
"43",20000187,"DB",69,194,22.8958904109589,4.37,39,16,4.01,121,6.75,6,187
"44",20000064,"DB",70,190,22.8328767123288,4.57,37.5,16,4.25,119,7.12,3,64
"45",20000025,"DT",74,296,21.9424657534247,5,30,35,4.16,101,6.85,1,25
"46",20000176,"DE",77,300,22.0082191780822,5.14,31.5,19,4.72,105,7.69,6,176
"48",20000182,"OG",76,320,23.2712328767123,5.66,25.5,24,5.22,94,8.51,6,182
"52",20000138,"OG",76,310,26.5753424657534,5.6,28,35,4.99,99,8.07,5,138
"55",20000082,"OG",76,320,22.5972602739726,5.53,31,25,4.76,104,7.91,3,82
"56",20000097,"RB",70,222,23.5068493150685,4.41,41.5,23,3.93,131,6.82,4,97
"57",20000084,"DB",69,185,21.5972602739726,4.56,36,17,3.95,116,6.63,3,84
"58",20000045,"S",73,215,22.4301369863014,4.71,33.5,8,4.38,113,7.08,2,45
"59",20000220,"OG",74,303,23.5424657534247,5.49,28,26,4.6,103,7.54,7,220
"60",20000194,"DT",76,300,25.0520547945205,5.12,30,45,4.37,110,7.46,6,194
"61",20000087,"TE",77,254,23.7095890410959,4.7,35,22,4.06,118,6.86,3,87
"62",20000130,"DB",70,185,23.3643835616438,4.49,35.5,20,4,117,6.73,5,130
"63",20000083,"OT",76,320,23.0739726027397,5.35,26,23,4.71,97,7.72,3,83
"64",20000120,"DT",75,294,21.8657534246575,5.1,27.5,22,4.61,102,7.73,4,120
"65",20000060,"OG",75,292,23.0794520547945,5.13,34,25,4.43,110,7.46,2,60
"66",20000241,"DE",77,315,22.6438356164384,5,30.5,27,4.52,113,7.49,7,241
"67",20000148,"OG",75,300,24.9424657534247,5.4,26,18,4.78,97,7.84,5,148
"69",20000129,"OG",74,318,23.4684931506849,5.47,24.5,34,5.06,94,8.37,4,129
"70",20000028,"LB",74,243,25.2575342465753,4.77,33,18,4.17,113,6.93,1,28
"71",20000156,"RB",72,220,23.0794520547945,4.68,37.5,23,4.21,117,7.05,5,156
"72",20000104,"OT",75,315,23.3095890410959,5.38,25.5,27,4.74,98,7.82,4,104
"75",20000236,"DB",73,208,23.2931506849315,4.63,35,17,4.21,115,6.81,7,236
"76",20000251,"LB",74,242,23.1068493150685,4.77,32,18,4.45,111,7.43,7,251
"77",20000077,"DB",70,195,22.6383561643836,4.62,37,16,4,126,6.66,3,77
"78",20000063,"RB",71,221,23.3671232876712,4.5,37,23,4.4,115,6.92,3,63
"79",20000181,"DE",76,283,22.6520547945205,5.13,30,18,4.68,101,7.91,6,181
"80",20000131,"OG",75,310,22.4794520547945,5.38,26.5,20,4.88,99,7.49,5,131
"81",20000055,"DT",76,322,23.0712328767123,5.13,29.5,25,4.72,94,7.72,2,55
"82",20000127,"OT",77,322,21.827397260274,5.62,26,22,5.13,95,8.15,4,127
"83",20000215,"LB",75,246,22.0958904109589,4.75,32.5,21,4.38,111,7.33,7,215
"84",20000179,"DB",71,193,23.5479452054795,4.55,34,11,4.24,116,7.45,6,179
"85",20000218,"DE",74,316,24.0931506849315,5.15,28.5,24,4.6,102,7.78,7,218
"86",20000237,"OG",77,321,23.1205479452055,5.68,22.5,18,4.81,98,8.48,7,237
"87",20000067,"LB",72,245,23.2602739726027,4.63,36,24,4.09,117,7.08,3,67
"88",20000128,"LB",74,237,23.1698630136986,4.86,34.5,20,4.27,115,7.21,4,128
"89",20000092,"LB",72,233,23.1643835616438,4.91,30,24,4.26,112,7.08,3,92
"90",20000038,"OT",77,321,21.7068493150685,5.34,27.5,24,4.84,100,7.87,2,38
"91",20000132,"FB",71,242,22.2191780821918,4.65,26.5,25,4.29,111,7.02,5,132
"92",20000096,"FB",72,246,22.1095890410959,5.01,32.5,19,4.85,109,8.38,4,96
"93",20000141,"TE",75,245,23.1397260273973,4.85,38,24,4.14,115,6.84,5,141
"94",20000243,"RB",68,205,22.0520547945205,4.65,35,13,4.14,111,7.14,7,243
"95",20000224,"OT",75,320,22.8438356164384,5.43,27,22,4.84,90,7.91,7,224
"96",20000100,"OT",76,295,23.1890410958904,5.3,26,16,4.73,104,7.99,4,100
"97",20000058,"S",73,205,22.5342465753425,4.6,37.5,15,4.29,123,6.95,2,58
"98",20000136,"DT",78,341,23.3561643835616,5.29,28.5,19,4.6,99,7.72,5,136
"99",20000086,"LB",72,240,23.172602739726,4.7,32,24,4.3,109,7.23,3,86
"100",20000009,"LB",76,258,21.9068493150685,4.61,34,27,4.18,122,6.94,1,9
"101",20000211,"DB",71,193,21.5506849315069,4.55,36.5,14,4.16,121,7.09,7,211
"102",20000053,"OT",80,303,23.4739726027397,5.25,27.5,29,4.68,101,7.68,2,53
"103",20000074,"DT",73,302,22.2438356164384,5.14,30.5,29,4.56,105,7.97,3,74
"104",20000048,"DB",69,187,22.6164383561644,4.46,35.5,17,3.98,122,6.76,2,48
"105",20000203,"DB",68,167,22.6301369863014,4.56,35,11,4.27,115,7.21,6,203
"106",20000061,"OG",76,345,23.5698630136986,5.34,29,28,4.72,97,7.78,2,61
"107",20000139,"DT",74,298,22.786301369863,4.96,29.5,27,4.47,106,7.2,5,139
"108",20010192,"RB",72,257,23.1123287671233,4.48,34,15,4.16,115,7.34,6,192
"109",20010022,"DB",70,195,22.7260273972603,4.44,39.5,14,3.9,121,6.78,1,22
"111",20010141,"TE",76,260,22.2739726027397,4.77,33,22,4.19,106,7.12,5,141
"112",20010018,"OT",77,305,23.5972602739726,5.29,27,25,4.67,99,8.27,1,18
"113",20010037,"S",74,198,22.386301369863,4.55,40,22,4.2,126,7.14,2,37
"114",20010107,"DE",76,246,22.6849315068493,4.82,34.5,26,4.28,110,7.32,4,107
"115",20010039,"LB",73,245,20.8164383561644,4.62,38.5,24,4.5,124,7.25,2,39
"116",20010210,"S",71,216,22.9369863013699,4.47,37,17,4.28,121,7.03,7,210
"117",20010150,"RB",68,208,21.6767123287671,4.39,35.5,18,4.09,119,7.05,5,150
"119",20010034,"DE",76,278,22.441095890411,4.66,36.5,26,4.08,119,6.82,2,34
"120",20010066,"TE",76,255,23.558904109589,4.75,36,14,4.18,117,7.37,3,66
"121",20010145,"DB",70,185,22.4109589041096,4.57,36,11,4.4,121,7.22,5,145
"122",20010244,"S",71,215,22.5013698630137,4.59,34,21,4.18,106,7.14,7,244
"123",20010055,"LB",76,241,22.6794520547945,4.66,37.5,23,4.25,118,7.66,2,55
"124",20010157,"LB",73,250,22.1561643835616,4.75,40,24,4.21,119,7.34,5,157
"125",20010228,"DB",72,185,22.158904109589,4.45,35,8,4.07,120,6.96,7,228
"126",20010174,"FB",70,237,22.213698630137,4.79,29.5,17,4.38,108,7.55,6,174
"127",20010184,"DT",77,285,24.1616438356164,4.96,35.5,24,4.21,114,7.12,6,184
"128",20010188,"LB",75,242,23.9342465753425,5,31.5,19,4.35,109,7.54,6,188
"129",20010035,"TE",74,275,23.3424657534247,4.79,34,22,4.43,112,7.38,2,35
"130",20010221,"DT",76,302,23.4,5.1,27.5,23,4.87,99,7.98,7,221
"131",20010002,"OG",78,355,22.641095890411,5.32,28,33,5.18,105,8.2,1,2
"132",20010220,"OG",76,304,23.7671232876712,5.29,31.5,32,4.6,108,7.62,7,220
"133",20010156,"OT",75,275,22.0602739726027,5.28,32,17,4.77,106,8.1,5,156
"134",20010082,"FB",72,250,22.3232876712329,4.61,34.5,30,4.24,111,7.3,3,82
"135",20010205,"TE",76,262,24.0602739726027,5.09,33.5,15,4.59,103,7.95,7,205
"136",20010219,"OG",75,302,22.6328767123288,5.29,27,23,4.7,97,8.56,7,219
"137",20010127,"S",70,188,22.7561643835616,4.43,36,18,4.21,114,7.2,4,127
"138",20010099,"OG",74,310,22.0876712328767,5.01,32.5,37,4.53,114,7.71,4,99
"139",20010173,"LB",72,231,21.6849315068493,4.93,36,14,4.31,115,7.16,6,173
"140",20010088,"LB",72,241,22.7780821917808,4.61,33.5,21,4.08,112,7.62,3,88
"141",20010113,"OG",77,290,23.6904109589041,5.29,33.5,17,4.62,106,7.62,4,113
"142",20010126,"LB",73,240,22.9178082191781,4.86,36.5,18,4.56,114,7.64,4,126
"143",20010087,"DE",77,275,22.1205479452055,4.9,41,21,4.43,127,7.43,3,87
"144",20010101,"DB",74,202,22.3178082191781,4.48,40.5,10,4.12,125,6.9,4,101
"145",20010097,"DB",73,207,24.4794520547945,4.57,41,15,4.2,126,6.9,4,97
"147",20010202,"S",71,205,22.4547945205479,4.59,35.5,10,4.18,116,7.07,7,202
"148",20010151,"OG",76,300,23.5534246575342,5.43,26.5,16,4.69,95,7.85,5,151
"149",20010119,"TE",74,260,22.3561643835616,4.94,38.5,20,4.4,113,7.14,4,119
"150",20010191,"DT",74,285,22.7917808219178,4.9,34.5,19,4.43,111,7.54,6,191
"151",20010179,"DB",71,191,23.2739726027397,4.58,42,6,3.85,129,7.09,6,179
"152",20010117,"S",72,210,22.9972602739726,4.6,37,14,4.12,121,6.87,4,117
"153",20010017,"OG",77,313,23.4849315068493,5.14,33.5,31,4.74,106,7.82,1,17
"154",20010165,"DB",71,205,21.786301369863,4.48,34.5,9,4.2,118,7.13,6,165
"155",20010044,"DT",76,360,21.7315068493151,5.18,31,33,4.4,108,7.85,2,44
"156",20010095,"OT",75,328,23.4301369863014,5.27,29.5,31,4.93,102,8.08,3,95
"158",20010100,"RB",70,225,21.5698630136986,4.57,37.5,24,4.22,119,7.32,4,100
"159",20010069,"DB",70,197,24.2794520547945,4.47,36,15,4.18,120,7.24,3,69
"160",20010230,"DT",75,289,22.9616438356164,4.87,34.5,25,4.36,111,7.32,7,230
"162",20010137,"C",74,304,22.0054794520548,5.28,31.5,28,4.44,111,7.59,5,137
"163",20010135,"OG",76,315,23.3561643835616,5.33,30,37,4.73,105,8,5,135
"164",20010233,"S",71,204,24.1123287671233,4.6,38,10,4.1,117,7.36,7,233
"165",20010079,"OT",78,330,21.9260273972603,5.28,33,20,4.8,104,7.87,3,79
"166",20010090,"TE",76,255,22.8876712328767,4.84,34,20,4.15,113,7.14,3,90
"167",20010231,"DE",77,260,22.3424657534247,5.03,38,21,4.4,116,7.5,7,231
"168",20010200,"DB",70,198,22.3561643835616,4.57,37,13,4.16,120,7.21,6,200
"170",20010111,"OT",75,300,22.9616438356164,5.57,35.5,29,4.18,113,7.66,4,111
"171",20010222,"C",77,313,21.2493150684931,5.16,35,25,4.72,107,8.08,7,222
"172",20010115,"FB",73,250,22.8630136986301,4.68,31,37,4.5,114,7.56,4,115
"173",20010195,"TE",75,248,23.6520547945205,5.02,32,16,4.31,113,7.4,6,195
"174",20010146,"C",73,305,22.5232876712329,5.33,32.5,24,4.61,103,7.87,5,146
"175",20010217,"OG",76,305,22.6027397260274,5.36,28,18,4.56,92,8.1,7,217
"177",20010050,"C",73,295,22.3232876712329,5.13,33,29,4.35,108,7.55,2,50
"180",20010227,"TE",76,258,23.6054794520548,4.75,34.5,16,4.4,117,7.28,7,227
"181",20010138,"OG",75,310,21.8821917808219,5.24,30,19,4.58,106,8.06,5,138
"184",20010114,"DE",77,290,23.5205479452055,4.82,35.5,23,4.37,107,7.67,4,114
"185",20010132,"OT",79,320,23.1835616438356,5.42,31.5,19,4.66,99,7.81,5,132
"186",20010110,"LB",74,242,22.8109589041096,4.73,35.5,33,4.15,110,7.3,4,110
"187",20010102,"LB",75,239,21.6547945205479,4.75,37,23,4.2,117,7.08,4,102
"189",20010013,"DT",78,310,22.8383561643836,5.13,30,21,4.72,110,8.07,1,13
"191",20010144,"OT",77,325,23.2301369863014,5.31,30.5,28,4.8,98,8.36,5,144
"192",20010234,"DE",76,258,22.6383561643836,4.88,33,28,4.4,111,7.65,7,234
"193",20010038,"RB",74,221,23.4684931506849,4.62,32.5,20,4.44,115,7.48,2,38
"195",20010005,"RB",70,215,21.8438356164384,4.43,40.5,18,4.21,124,6.84,1,5
"197",20010014,"OT",77,302,22.2328767123288,5.18,31.5,24,4.6,109,7.7,1,14
"198",20010170,"OG",76,320,24.2876712328767,5.2,32.5,26,4.9,99,7.98,6,170
"199",20010073,"LB",72,233,24.1287671232877,4.65,36.5,21,4.21,115,7.47,3,73
"202",20010086,"DB",70,185,21.7095890410959,4.46,42.5,11,4.21,130,6.7,3,86
"203",20010211,"C",76,291,22.0438356164384,5.44,28.5,25,4.67,103,7.86,7,211
"204",20010128,"OG",76,328,22.4465753424658,5.57,29.5,23,4.96,97,8.78,4,128
"205",20010130,"DT",72,316,25.4027397260274,5.18,30,23,4.61,103,7.5,4,130
"206",20010183,"DT",75,290,22.041095890411,4.97,28,21,4.47,103,7.71,6,183
"208",20020204,"RB",69,205,22.013698630137,4.46,33,19,4.08,112,6.9,6,204
"209",20020082,"LB",74,245,22.4547945205479,4.63,38,24,4.21,120,7.59,3,82
"211",20020178,"OG",78,327,22.7835616438356,5.55,29,26,4.8,101,7.99,6,178
"213",20020089,"LB",74,245,22.6054794520548,4.86,35,26,4.12,119,7,3,89
"215",20020180,"DT",75,308,23.0246575342466,5.24,26.5,24,4.64,90,7.47,6,180
"216",20020139,"DT",75,312,23.0219178082192,5.02,29,24,4.24,97,7.31,5,139
"218",20020136,"FB",73,243,23.1315068493151,4.74,32.5,23,4.27,111,7.1,5,136
"219",20020218,"DT",77,302,23.4493150684931,5.17,31.5,27,4.57,99,7.75,7,218
"220",20020115,"DB",73,195,23.5671232876712,4.37,34.5,15,4.3,121,7.12,4,115
"221",20020101,"LB",72,248,22.3232876712329,4.72,39,23,3.83,113,6.71,4,101
"222",20020146,"DT",75,301,23.0191780821918,4.96,33,30,4.41,108,7.43,5,146
"223",20020056,"RB",71,224,22.6630136986301,4.6,38,23,4.06,115,7.06,2,56
"224",20020120,"DB",75,211,21.5397260273973,4.56,36,18,4.1,129,6.93,4,120
"226",20020133,"LB",76,236,22.2520547945205,4.61,35,17,4.05,118,6.86,4,133
"228",20020238,"DE",76,274,23.8767123287671,4.93,34,25,4.23,109,7.09,7,238
"229",20020059,"DB",70,200,23.1041095890411,4.46,36.5,15,4.24,118,7,2,59
"230",20020213,"OG",76,307,22.3945205479452,5.25,25.5,30,4.81,86,7.96,7,213
"231",20020257,"RB",68,215,22.3945205479452,4.48,35,30,4.25,113,7.18,7,257
"233",20020029,"OT",80,320,23.5479452054795,5.31,29.5,30,4.6,100,7.65,1,29
"234",20020127,"DB",74,212,21.7424657534247,4.54,37.5,24,3.88,123,6.75,4,127
"235",20020096,"DT",77,305,23.2520547945205,5.03,31,30,4.67,109,7.93,3,96
"238",20020061,"DE",79,264,24.8630136986301,4.86,33,36,4.25,107,7.18,2,61
"240",20020113,"DT",75,316,23.5698630136986,5.1,31,27,4.41,103,7.56,4,113
"241",20020107,"RB",74,245,24.4904109589041,4.51,40,21,4.12,122,7.25,4,107
"245",20020173,"DB",70,182,22.8684931506849,4.56,36.5,3,3.92,118,6.64,6,173
"248",20020039,"OG",76,340,20.4109589041096,5.53,28.5,32,4.81,94,8.12,2,39
"250",20020034,"RB",72,222,22.2904109589041,4.57,35.5,20,4.16,119,6.82,2,34
"251",20020076,"C",75,310,23.0712328767123,5.46,27,32,4.6,99,7.51,3,76
"252",20020043,"DT",77,315,24.3068493150685,4.93,34.5,32,4.81,109,7.85,2,43
"253",20020143,"LB",77,250,22.9945205479452,4.63,42,20,4.21,122,7.09,5,143
"254",20020212,"DB",69,177,23.3561643835616,4.57,37,11,4.29,114,7.18,7,212
"255",20020025,"DE",75,285,23.6438356164384,4.69,31,24,4.39,113,7.69,1,25
"256",20020240,"DE",76,259,23.2739726027397,4.68,40,20,4.19,125,6.97,7,240
"257",20020169,"TE",74,255,22.1671232876712,4.7,30.5,18,4.21,110,7.07,5,169
"258",20020023,"LB",75,253,23.1643835616438,4.57,34,27,4.44,110,7.15,1,23
"260",20020166,"RB",69,222,23.186301369863,4.78,31.5,25,4.08,117,7.27,5,166
"261",20020174,"TE",78,255,23.1041095890411,4.75,35,21,4.1,119,6.87,6,174
"262",20020239,"OG",75,312,22.1671232876712,5.25,28,33,4.6,94,7.56,7,239
"263",20020009,"DT",79,335,23.2931506849315,4.87,27.5,24,4.66,106,7.71,1,9
"264",20020241,"RB",73,210,24.3041095890411,4.61,35,26,4.29,105,7.11,7,241
"266",20020083,"DT",74,293,21.4794520547945,5.08,33.5,23,4.36,111,7.37,3,83
"267",20020171,"OT",78,304,23.4575342465753,5.35,28.5,20,4.54,98,7.58,5,171
"269",20020074,"S",73,202,22.1917808219178,4.37,39.5,8,4.01,117,6.84,3,74
"270",20020098,"DE",77,276,22.3917808219178,4.84,35.5,17,4.36,113,7.21,3,98
"271",20020145,"FB",72,242,23.3616438356164,4.68,34,22,4.35,112,7.4,5,145
"272",20020055,"TE",76,250,23.3123287671233,4.67,38,18,4.18,114,6.9,2,55
"273",20020155,"TE",75,260,22.3945205479452,4.88,33.5,20,4.43,110,7.43,5,155
"275",20020242,"DE",77,285,23.6,4.93,33.5,26,4.51,106,7.28,7,242
"276",20020248,"OT",77,305,23.4109589041096,5.09,29.5,24,4.49,107,7.34,7,248
"277",20020071,"LB",75,245,23.3835616438356,4.62,32.5,20,4.25,114,6.75,3,71
"278",20020058,"S",73,222,21.9890410958904,4.56,36.5,16,4.14,121,6.96,2,58
"279",20020161,"S",73,195,24.0164383561644,4.54,35.5,12,3.97,115,6.65,5,161
"280",20020118,"TE",79,262,23.2,4.77,32.5,22,4.17,113,6.84,4,118
"281",20020188,"LB",73,230,23.427397260274,4.52,41,22,4.07,118,6.81,6,188
"282",20020129,"FB",71,244,22.0356164383562,4.89,32,23,4.34,108,7.53,4,129
"285",20020057,"S",75,208,23.0657534246575,4.48,39.5,13,3.92,123,6.51,2,57
"286",20020090,"C",75,310,22.8712328767123,4.99,33.5,23,4.51,104,7.36,3,90
"287",20020114,"TE",75,248,22.827397260274,4.84,29.5,18,4.28,111,7.56,4,114
"289",20020150,"S",73,225,23.2054794520548,4.59,35,15,4.15,126,7,5,150
"290",20020245,"LB",75,250,23.2356164383562,4.8,33.5,26,4.38,112,7.46,7,245
"291",20020224,"DE",76,269,23.7643835616438,4.59,31.5,25,4.51,99,7.38,7,224
"295",20020080,"LB",74,259,22.5506849315069,4.62,32.5,21,4.31,114,7.37,3,80
"296",20020060,"DE",76,297,23.4328767123288,4.82,33.5,24,4.27,113,7.46,2,60
"297",20020103,"TE",76,251,23.1150684931507,4.78,29,21,4.29,109,7.34,4,103
"298",20020124,"C",75,308,23.4219178082192,5.14,33.5,36,4.69,95,7.68,4,124
"299",20020199,"RB",70,212,22.8191780821918,4.69,34,14,4.6,117,7.59,6,199
"300",20020255,"C",76,309,23.0164383561644,5.37,26.5,23,4.6,91,7.9,7,255
"302",20020177,"LB",74,251,22.9041095890411,4.65,36,22,4.19,115,7.02,6,177
"303",20020259,"OG",78,330,23.4575342465753,5.58,25,20,5.16,92,9,7,259
"305",20020160,"TE",76,257,22.9479452054795,4.97,31,14,4.27,114,7.37,5,160
"306",20020185,"RB",72,220,22.372602739726,4.44,40.5,21,3.93,122,6.96,6,185
"307",20020234,"DE",76,293,22.5643835616438,4.92,32.5,26,4.61,110,7.5,7,234
"309",20020172,"DT",75,305,22.6328767123288,5.08,37.5,22,4.12,130,7.01,5,172
"310",20020030,"OG",75,315,23.1260273972603,5.34,28.5,24,4.71,98,7.84,1,30
"313",20020038,"LB",74,245,23.5095890410959,4.56,42,26,4.11,121,7.1,2,38
"315",20020193,"DE",76,265,23.6547945205479,4.97,36.5,24,4.22,110,7.35,6,193
"317",20020111,"LB",74,238,23.6520547945205,4.79,35.5,19,4.09,116,6.56,4,111
"318",20020031,"LB",72,235,21.772602739726,4.53,34,21,4.1,114,7.21,1,31
"320",20020106,"LB",74,233,23.4821917808219,4.66,35.5,26,4.09,116,6.93,4,106
"321",20020053,"OT",80,360,22.6438356164384,5.26,28.5,21,4.95,102,8.09,2,53
"322",20020066,"OG",76,308,24.5698630136986,5.39,32,34,4.63,100,7.68,3,66
"323",20020052,"DE",75,274,21.7424657534247,4.96,32.5,24,4.31,108,7.37,2,52
"324",20020100,"DB",73,215,23.0575342465753,4.47,35,15,4.22,114,7.25,4,100
"326",20020105,"DB",72,192,22.8164383561644,4.58,39,19,4.2,122,7.21,4,105
"327",20020045,"S",74,223,21.8191780821918,4.41,38.5,19,3.93,119,6.78,2,45
"328",20020097,"S",72,225,23.4657534246575,4.56,38.5,28,3.87,118,6.62,3,97
"329",20020250,"TE",76,245,23.6602739726027,4.95,33.5,17,4.1,113,7.09,7,250
"330",20020073,"LB",73,242,21.6821917808219,4.63,38,25,4.21,120,7.09,3,73
"331",20030136,"LB",74,227,24.1561643835616,4.63,36.5,26,4.17,126,7.13,5,136
"332",20030123,"DB",69,185,22.5671232876712,4.46,37,15,4.06,127,6.82,4,123
"333",20030029,"LB",74,228,21.9287671232877,4.69,34.5,32,4.07,123,6.97,1,29
"334",20030135,"LB",73,243,21.0356164383562,4.88,30,19,4.32,112,7.22,4,135
"335",20030032,"DE",78,280,23.4465753424658,4.78,34,25,4.24,116,7.13,1,32
"336",20030185,"OG",77,318,23.0328767123288,5.45,28.5,25,4.74,96,8.12,6,185
"339",20030217,"DB",72,203,22.213698630137,4.55,36,19,4.1,120,7.03,7,217
"344",20030148,"TE",76,254,24.6,4.68,35.5,17,4.44,118,7.47,5,148
"345",20030165,"FB",71,235,23.4794520547945,4.55,38.5,21,4.34,116,7.23,5,165
"346",20030101,"RB",69,216,22.5808219178082,4.64,32.5,22,4.46,112,7.31,4,101
"349",20030160,"OT",77,304,22.6246575342466,5.26,28,22,4.97,96,8.1,5,160
"350",20030236,"FB",74,230,23.8246575342466,4.74,32.5,21,4.24,113,7.18,7,236
"353",20030208,"OT",76,307,23.4383561643836,5.1,24.5,36,4.86,95,8.22,6,208
"355",20030176,"DE",75,264,22.6520547945205,4.78,32,19,4.32,105,7.23,6,176
"356",20030121,"FB",72,230,22.7780821917808,4.63,32,29,4.59,113,7.71,4,121
"357",20030107,"DB",70,191,23.2027397260274,4.54,36,18,3.96,118,6.81,4,107
"358",20030008,"OT",76,305,22.7808219178082,5.05,31.5,28,4.34,112,7.69,1,8
"359",20030228,"LB",75,274,23.1616438356164,4.84,33,21,4.38,110,7.54,7,228
"360",20030042,"S",74,208,22.2767123287671,4.6,33,16,3.92,117,6.78,2,42
"364",20030053,"LB",72,254,23.241095890411,4.88,33,29,4.32,117,7.25,2,53
"365",20030137,"S",74,204,23.1561643835616,4.63,34.5,13,3.97,122,6.99,5,137
"367",20030194,"DE",74,265,22.8657534246575,4.84,30,24,4.48,106,7.68,6,194
"368",20030073,"OT",77,318,21.8301369863014,5.16,31,37,4.54,104,7.72,3,73
"369",20030059,"LB",76,268,22.6246575342466,4.9,37,14,4.45,114,7.69,2,59
"371",20030109,"DE",75,260,21.7123287671233,5.09,28.5,21,4.52,107,7.72,4,109
"373",20030100,"S",73,200,24.3698630136986,4.58,33.5,19,4.17,117,6.99,4,100
"374",20030062,"S",71,207,22.4328767123288,4.49,38,16,3.92,127,6.87,2,62
"375",20030133,"C",75,288,22.0547945205479,5.57,28,20,4.72,106,7.99,4,133
"376",20030141,"DT",76,284,22.0219178082192,4.95,35,25,4.28,114,7.5,5,141
"377",20030117,"DT",71,275,22.2986301369863,4.91,33.5,26,4.4,111,7.51,4,117
"378",20030215,"OT",78,335,22.5452054794521,5.18,31,28,4.57,103,7.93,7,215
"379",20030164,"C",74,300,23.6356164383562,5.31,28.5,27,4.46,101,8.24,5,164
"381",20030244,"DB",72,210,22.9753424657534,4.65,33.5,11,4.21,115,7.41,7,244
"382",20030156,"TE",76,248,22.6657534246575,4.79,39,26,4.37,120,7.4,5,156
"383",20030147,"DT",77,325,23.1369863013699,4.96,30,23,4.69,106,7.77,5,147
"384",20030152,"DB",72,200,23.4328767123288,4.52,34.5,13,4.1,119,6.94,5,152
"390",20030168,"OG",75,301,22.9260273972603,5.16,30,30,4.75,105,7.75,5,168
"391",20030082,"DB",69,193,22.4493150684931,4.55,36.5,12,4.12,117,7.09,3,82
"392",20030072,"OG",74,333,22.8027397260274,5.19,29.5,27,4.37,107,7.57,3,72
"393",20030039,"DB",73,195,22.6767123287671,4.47,38.5,22,4.15,123,7.08,2,39
"394",20030111,"DB",69,205,22.5452054794521,4.55,37,15,4.07,126,6.87,4,111
"395",20030188,"S",75,200,23.4931506849315,4.5,36.5,9,4.18,130,7.09,6,188
