"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"130",20110187,"RB",71,235,22.6712328767123,4.53,29,28,4.39,113,6.97,6,187
"131",20110082,"WR",71,190,22.2684931506849,4.68,33.5,12,4.25,121,6.64,3,82
"132",20110236,"WR",73,224,21.3917808219178,4.5,34.5,19,4.31,117,7.04,7,236
"133",20110119,"RB",69,232,23.8657534246575,4.54,37,27,4.07,120,6.92,4,119
"134",20110220,"RB",74,244,23.0027397260274,4.87,35.5,23,4.4,116,7.13,7,220
"135",20110174,"RB",75,255,22.2164383561644,4.69,33.5,18,4.15,118,7.07,6,174
"136",20110064,"WR",70,192,20.6958904109589,4.46,33.5,16,4.34,115,7.08,2,64
"137",20110004,"WR",76,210,22.7561643835616,4.48,34.5,18,4.21,126,6.91,1,4
"138",20110096,"RB",74,220,22.8602739726027,4.45,34,20,4.15,114,6.91,3,96
"139",20110079,"WR",74,211,22.2547945205479,4.4,36,14,4.21,117,6.94,3,79
"140",20110130,"RB",71,233,21.641095890411,4.53,36.5,24,4.39,120,7.16,4,130
"141",20110176,"WR",71,206,23.6301369863014,4.53,34,10,4.21,111,6.77,6,176
"142",20110105,"RB",71,220,22.4027397260274,4.4,36.5,11,4.01,119,6.67,4,105
"143",20110115,"RB",67,199,22.627397260274,4.46,35,24,4.21,122,6.74,4,115
"144",20110028,"RB",69,215,21.3643835616438,4.62,31.5,21,4.62,113,7.13,1,28
"145",20110083,"WR",68,189,21.8849315068493,4.46,37.5,11,4.25,117,7.07,3,83
"146",20110006,"WR",75,220,22.2438356164384,4.34,38.5,17,4.25,135,6.66,1,6
"147",20110125,"RB",72,195,22.7698630136986,4.53,32,13,4.33,115,7.25,4,125
"148",20110057,"RB",72,233,21.0931506849315,4.56,38,21,4.4,122,6.82,2,57
"149",20110149,"RB",68,195,20.5972602739726,4.56,34.5,17,4.18,112,6.9,5,149
"150",20110059,"WR",74,220,21.9260273972603,4.51,40.5,27,4.21,129,6.8,2,59
"151",20110124,"RB",72,245,22.5780821917808,4.87,28.5,22,4.56,102,7.1,4,124
"152",20110211,"RB",74,248,23.7424657534247,4.81,31,35,4.34,113,7.05,7,211
"153",20110148,"WR",72,190,22.3972602739726,4.43,36,13,4.15,118,6.78,5,148
"154",20110071,"RB",73,220,23.2219178082192,4.37,34.5,21,4.18,130,7.28,3,71
"155",20110155,"WR",73,242,21.7315068493151,4.45,34.5,24,4.14,117,6.9,5,155
"156",20110078,"WR",75,203,23.2328767123288,4.56,33.5,14,3.88,120,6.68,3,78
"157",20110073,"RB",71,220,22.2630136986301,4.65,36,18,4.21,118,6.78,3,73
"158",20110178,"WR",70,187,22.6054794520548,4.35,40,17,4.09,126,6.65,6,178
"159",20110177,"RB",73,216,23.4356164383562,4.65,34,20,4.18,113,7.07,6,177
"160",20110112,"WR",74,210,22.6876712328767,4.53,37,15,4.1,120,6.65,4,112
"161",20110221,"RB",71,210,22.9369863013699,4.4,34,19,4.2,117,7.15,7,221
"162",20110136,"RB",70,242,22.3917808219178,4.74,32.5,32,4.41,111,7.23,5,136
"163",20110114,"WR",72,202,23.3643835616438,4.5,34.5,21,4.07,114,6.5,4,114
"164",20110058,"WR",72,205,22.2657534246575,4.41,41,19,4.13,126,6.72,2,58
"165",20110183,"RB",70,200,21.186301369863,4.4,38,25,4.18,126,7.24,6,183
"166",20110056,"RB",70,205,22.1698630136986,4.49,34,31,4.28,115,6.95,2,56
"167",20110167,"WR",73,200,21.7698630136986,4.53,38.5,18,4.09,123,6.67,6,167
"168",20110038,"RB",69,207,21.0657534246575,4.59,40,19,4.18,123,6.96,2,38
"169",20120250,"RB",68,215,20.9178082191781,4.44,35,20,4.31,111,7.27,7,250
"170",20120170,"RB",70,224,21.7945205479452,4.59,33,23,4.19,115,7.03,5,170
"171",20120152,"WR",72,187,23.8465753424658,4.42,35,12,4.15,115,6.69,5,152
"172",20120168,"WR",75,221,22.386301369863,4.66,38,17,4.3,117,7.15,5,168
"173",20120157,"RB",71,243,22.3479452054795,4.73,36.5,14,4.16,120,7.14,5,157
"174",20120096,"WR",73,203,22.4027397260274,4.35,33.5,19,4.23,118,6.97,4,96
"175",20120069,"WR",71,190,22.7643835616438,4.34,33.5,8,4.18,120,6.77,3,69
"176",20120238,"WR",73,225,23.3452054794521,4.48,35.5,21,3.98,124,6.59,7,238
"177",20120191,"RB",70,212,23.1150684931507,4.57,35,22,4.04,117,6.97,6,191
"178",20120043,"WR",76,215,21.0191780821918,4.28,39.5,14,4.48,133,6.88,2,43
"179",20120061,"RB",69,195,19.5232876712329,4.35,35,15,4.12,123,6.88,2,61
"180",20120166,"WR",74,198,22.1397260273973,4.46,33,22,4.11,112,6.81,5,166
"181",20120031,"RB",69,223,23.2986301369863,4.46,36,28,4.16,120,6.79,1,31
"182",20120121,"WR",71,195,22.1315068493151,4.42,39.5,13,4.13,122,6.85,4,121
"183",20120173,"RB",70,222,23.386301369863,4.63,35.5,16,4.19,117,7.01,6,173
"184",20120084,"RB",72,222,20.9780821917808,4.45,36.5,17,4.28,123,7.07,3,84
"185",20120068,"WR",73,210,22.1315068493151,4.39,36.5,14,4.15,123,7.03,3,68
"186",20120033,"WR",75,218,22.9068493150685,4.5,34,15,4.23,119,7.1,2,33
"187",20120159,"RB",69,180,24.1671232876712,4.36,36.5,16,3.93,120,6.5,5,159
"188",20120063,"WR",74,203,20.986301369863,4.55,31,15,4.36,121,6.99,2,63
"189",20120083,"WR",74,210,22.6931506849315,4.62,36,19,4.22,126,6.88,3,83
"190",20120106,"RB",70,216,22.413698630137,4.42,36,28,4.31,122,7.16,4,106
"191",20120244,"WR",72,215,23.9095890410959,4.63,35,14,4.13,119,6.84,7,244
"192",20120118,"WR",70,191,22.4328767123288,4.39,38,11,4.03,120,6.93,4,118
"193",20130092,"WR",70,193,22.4684931506849,4.52,34.5,11,4.09,117,6.81,3,92
"194",20130058,"RB",70,215,22.4027397260274,4.66,32,15,4.4,118,6.88,2,58
"195",20130182,"RB",69,195,24.0082191780822,4.52,35.5,20,4.2,122,6.87,6,182
"196",20130048,"RB",73,225,21.1972602739726,4.6,31.5,24,4.24,118,6.75,2,48
"197",20130037,"RB",69,205,21.4383561643836,4.53,33.5,19,4.12,122,6.91,2,37
"198",20130102,"WR",71,205,21.986301369863,4.38,34,22,4.1,131,6.68,4,102
"199",20130190,"RB",70,210,22.8301369863014,4.73,39,21,4.09,125,6.85,6,190
"200",20130096,"RB",71,227,21.5698630136986,4.37,33.5,31,4.38,121,6.96,3,96
"201",20130125,"RB",70,205,23.5205479452055,4.49,31.5,18,4.31,115,6.89,4,125
"202",20130164,"RB",71,219,22.4958904109589,4.55,30.5,15,4.4,119,7.12,5,164
"203",20130123,"WR",73,228,23.6383561643836,4.55,35.5,20,4.39,116,6.89,4,123
"204",20130161,"WR",73,192,22.7972602739726,4.47,36.5,11,4.33,123,6.91,5,161
"205",20130238,"WR",74,217,23.3397260273973,4.54,33.5,9,4.41,123,7.11,7,238
"206",20130062,"RB",70,221,22.4739726027397,4.54,43,27,4.02,125,6.69,2,62
"207",20130128,"WR",73,204,22.7260273972603,4.53,33,8,4.01,118,6.91,4,128
"208",20130101,"WR",67,178,21.4684931506849,4.58,32,7,4.37,117,6.81,4,101
"209",20130160,"RB",69,224,22.0602739726027,4.55,33,27,4.17,122,6.7,5,160
"210",20130174,"WR",72,204,22.6109589041096,4.34,37,16,4.25,125,6.76,6,174
"211",20130140,"RB",69,216,21.8931506849315,4.76,30,17,4.5,110,7.13,5,140
"212",20130079,"WR",71,185,22.227397260274,4.45,37,20,4.02,120,6.8,3,79
"213",20130230,"RB",68,198,21.8931506849315,4.48,35,17,4.15,118,7.15,7,230
"214",20130074,"WR",74,210,23.6164383561644,4.52,32.5,11,4.32,119,7.01,3,74
"215",20130236,"WR",72,206,20.6246575342466,4.51,34.5,7,4.33,122,6.65,7,236
"216",20130041,"WR",72,193,21.0547945205479,4.51,33.5,14,4.47,117,7.15,2,41
"217",20140176,"WR",73,195,23.4054794520548,4.5,30.5,4,4.08,116,6.8,5,176
"218",20140053,"WR",73,215,21.3835616438356,4.56,39.5,14,4.3,123,6.82,2,53
"219",20140097,"RB",68,173,22.7616438356164,4.26,38,20,4.06,122,6.86,3,97
"220",20140012,"WR",71,198,21.5178082191781,4.43,38.5,7,3.94,122,6.69,1,12
"221",20140028,"WR",77,245,23.2684931506849,4.61,32.5,13,4.39,117,7.33,1,28
"222",20140181,"RB",74,225,23.0465753424658,4.63,32,13,4.5,121,7.15,6,181
"223",20140118,"WR",76,211,22.3972602739726,4.42,39,16,4.15,123,7.18,4,118
