"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"193",20100120,"DT",73,300,22.0821917808219,4.75,33,34,4.43,117,7.33,4,120
"194",20100236,"DE",73,244,23.4630136986301,4.62,35,25,4.3,109,7.08,7,236
"195",20100054,"DE",78,280,21.158904109589,4.68,31.5,21,4.61,111,7.21,2,54
"196",20100175,"DE",77,280,21.7479452054795,4.82,35,21,4.65,117,7.25,6,175
"197",20100044,"DE",75,274,22.8438356164384,4.84,33.5,30,4.71,114,7.61,2,44
"198",20100031,"DE",74,254,21.7041095890411,4.65,34.5,26,4.15,118,6.99,1,31
"199",20100046,"DT",76,329,21.5452054794521,5.09,30,39,4.71,100,8.12,2,46
"200",20100232,"DE",73,260,22.9616438356164,5.05,33,26,4.74,111,7.5,7,232
"201",20100003,"DT",76,300,22.1698630136986,5.04,30.5,23,4.48,114,7.32,1,3
"202",20100081,"DT",75,310,22.5890410958904,4.75,28.5,25,4.55,107,7.68,3,81
"203",20100056,"DE",75,262,22.8383561643836,4.87,33,31,4.53,113,7.53,2,56
"204",20100028,"DL",77,298,22.3232876712329,5.03,29,26,4.59,106,7.22,1,28
"205",20100015,"DE",77,275,21.3178082191781,4.71,30.5,19,4.67,115,7.18,1,15
"206",20100134,"DE",76,252,23.4520547945205,4.65,34,23,4.41,114,7.29,5,134
"207",20100226,"DE",76,270,23.1452054794521,4.93,30.5,24,4.63,109,7.48,7,226
"208",20100002,"DT",76,305,23.3068493150685,5.03,35.5,32,4.44,105,7.21,1,2
"209",20100086,"DE",75,263,22.8767123287671,4.73,37,29,4.18,121,6.91,3,86
"210",20100146,"DT",76,330,23.3753424657534,5.16,29,31,4.78,102,7.68,5,146
"211",20100041,"DT",75,327,21.8438356164384,5.12,29,34,4.73,98,7.61,2,41
"212",20100026,"DT",74,330,22.9068493150685,5.19,32,27,4.87,96,7.88,1,26
"213",20100213,"DE",76,258,24.6054794520548,4.88,38,25,4.56,118,7.24,7,213
"214",20110052,"DT",74,312,22.3095890410959,4.84,30.5,38,4.4,112,7.33,2,52
"215",20110086,"DE",75,288,22.1068493150685,4.71,36.5,27,4.56,117,7.43,3,86
"216",20110247,"DE",75,280,23.4191780821918,5.14,28.5,22,4.46,106,7.2,7,247
"217",20110077,"DT",73,305,21.4082191780822,5.04,27.5,26,4.78,101,7.51,3,77
"218",20110097,"DT",73,310,22.8821917808219,5.28,24,30,4.54,101,7.54,3,97
"219",20110041,"DE",76,300,23.0246575342466,5.03,26.5,17,4.83,98,7.42,2,41
"220",20110024,"DE",76,287,21.813698630137,4.74,31,25,4.37,117,7.07,1,24
"221",20110018,"DE",74,300,21.1260273972603,4.97,27.5,27,4.68,102,7.48,1,18
"222",20110230,"DE",76,268,21.7424657534247,4.81,32,17,4.37,112,7.21,7,230
"223",20110065,"DT",74,302,22.786301369863,4.98,28,29,4.56,104,7.48,3,65
"224",20110165,"DE",75,269,22.3753424657534,4.91,28.5,20,4.59,107,7.13,5,165
"225",20110253,"DT",74,325,23.4219178082192,5.06,29,30,4.46,106,7.56,7,253
"226",20110087,"DT",73,310,21.986301369863,5.06,30.5,31,4.65,112,7.71,3,87
"227",20110199,"DT",74,331,24.1369863013699,5.25,25,27,5.06,93,8.17,6,199
"228",20110014,"DE",76,250,20.958904109589,4.62,34,22,4.4,116,7.13,1,14
"229",20110215,"DE",76,260,23.3369863013699,4.84,35.5,30,4.32,119,7.24,7,215
"230",20110021,"DT",75,343,23.0712328767123,5.09,29.5,31,4.77,100,7.75,1,21
"231",20110011,"DE",77,290,22.1150684931507,4.81,37,34,4.21,120,6.88,1,11
"232",20110030,"DT",76,315,21.5287671232877,4.96,26,27,4.59,106,7.31,1,30
"233",20120038,"DE",77,263,22.8,4.67,32.5,19,4.25,120,7.19,2,38
"234",20120016,"DE",78,290,21.8602739726027,4.69,31.5,25,4.78,109,7.57,1,16
"235",20120012,"DT",76,310,21.3835616438356,4.77,26,30,4.53,103,7.07,1,12
"236",20120081,"DE",76,290,22.441095890411,4.82,33,28,4.44,113,7.09,3,81
"237",20120089,"DT",77,332,22.4575342465753,5.21,31.5,26,4.86,108,7.75,3,89
"238",20120114,"DT",75,314,23.3643835616438,4.78,27.5,24,4.47,106,7.32,4,114
"239",20120015,"DE",75,250,24.5013698630137,4.41,33.5,23,4.03,123,6.7,1,15
"240",20120137,"DE",77,290,22.3041095890411,4.85,28,25,4.41,105,7.38,5,137
"241",20120021,"DE",77,265,22.1753424657534,4.77,35,22,4.38,120,7.07,1,21
"242",20120239,"DT",76,303,25.9945205479452,4.87,34.5,28,4.41,112,7.43,7,239
"243",20120125,"DE",74,253,21.6219178082192,4.65,31,36,4.4,112,7.09,4,125
"244",20120082,"DT",73,298,21.6657534246575,4.8,33.5,36,4.25,113,7.19,3,82
"245",20120164,"DE",74,264,23.9753424657534,4.81,33.5,20,4.53,120,7.38,5,164
"246",20120019,"DE",75,250,22.7506849315069,4.62,31.5,19,4.33,118,7.07,1,19
"247",20120011,"DT",75,346,21.7041095890411,4.89,29.5,44,4.56,105,7.9,1,11
"248",20120215,"DT",77,309,21.986301369863,5,34,28,4.84,111,7.49,7,215
"249",20120049,"DE",76,300,22.5972602739726,4.82,34.5,36,4.53,113,7.43,2,49
"250",20120211,"DE",75,260,23.4876712328767,4.88,35,34,4.25,124,7.17,7,211
"251",20120093,"DT",74,315,22.5342465753425,5.2,31,35,4.71,100,7.97,3,93
"252",20120072,"DE",74,262,21.5671232876712,4.73,34.5,31,4.5,122,7.39,3,72
"253",20120113,"DE",76,245,23.0164383561644,4.73,33.5,25,4.31,117,7.11,4,113
"254",20120205,"DT",76,300,23.0465753424658,4.86,27,24,4.44,107,7.37,6,205
"255",20120036,"DT",77,285,22.1835616438356,4.93,33.5,33,4.44,108,7.26,2,36
"256",20130005,"DE",77,275,23.9232876712329,4.63,34.5,21,4.26,118,7.11,1,5
"257",20130233,"DE",76,267,22.6356164383562,4.84,30.5,20,4.33,111,7.07,7,233
"258",20130167,"DE",75,293,23.7424657534247,5.14,26.5,32,4.64,104,7.16,5,167
"259",20130226,"DE",77,255,22.2657534246575,4.78,33,22,4.44,113,6.91,7,226
"260",20130229,"DT",74,300,22.8821917808219,5.06,30,23,4.88,103,7.61,7,229
"261",20130126,"DE",78,281,21.7506849315069,4.96,28.5,23,4.59,110,7.2,4,126
"262",20130087,"DT",73,290,22.2246575342466,5.23,22.5,28,4.51,103,7.49,3,87
"263",20130139,"DT",76,350,22.6821917808219,5.23,26.5,22,4.7,104,7.85,5,139
"264",20130053,"DE",80,298,25.8,4.62,34.5,38,4.51,121,7.07,2,53
"265",20130198,"DT",73,293,22.8027397260274,5.33,24.5,30,4.44,106,7.44,6,198
"266",20130026,"DE",77,288,22.7698630136986,4.8,31.5,29,4.32,112,7.32,1,26
"267",20130212,"DE",78,269,20.9041095890411,4.83,34,24,4.46,117,7.17,7,212
"268",20130088,"DE",75,255,21.4465753424658,4.6,33,27,4.4,119,7.14,3,88
"269",20130067,"DT",74,315,23.3397260273973,5.08,25,30,4.67,104,7.53,3,67
"270",20130241,"DT",76,302,23.1150684931507,5.08,32.5,28,4.39,115,7.2,7,241
"271",20130100,"DT",73,307,21.4191780821918,5.15,30,37,4.72,107,7.82,4,100
"272",20130132,"DE",80,270,23.4575342465753,4.72,35,14,4.3,128,6.89,4,132
"273",20130024,"DE",75,255,22.6684931506849,4.83,31,25,4.4,111,7.3,1,24
"274",20130094,"DT",73,340,24.1890410958904,5.37,29.5,38,4.91,102,8.09,3,94
"275",20130223,"DT",76,297,23.1890410958904,4.94,33,28,4.65,111,7.55,7,223
"276",20130028,"DT",74,313,24.441095890411,5.03,26.5,27,4.8,102,7.93,1,28
"277",20140074,"DT",75,314,21.958904109589,5.06,33.5,26,4.78,104,7.92,3,74
"278",20140165,"DT",73,333,23.2109589041096,5.47,26,32,4.6,87,7.89,5,165
"279",20140088,"DE",78,275,23.027397260274,4.77,32,22,4.57,111,7.26,3,88
"280",20140001,"DE",77,270,21.241095890411,4.53,37.5,21,4.43,123,7.27,1,1
"281",20140072,"DE",75,273,22.5369863013699,4.84,31.5,24,4.29,108,7.19,3,72
"282",20140013,"DT",73,280,22.9753424657534,4.68,32,35,4.39,115,7.11,1,13
"283",20140060,"DE",76,275,22.3945205479452,4.92,31,22,4.45,113,6.83,2,60
"284",20140107,"DT",74,335,23.3780821917808,5.27,28,25,4.75,91,7.81,4,107
"285",20140210,"DE",73,261,22.8630136986301,4.78,34,28,4.65,112,7.67,6,210
"286",20140037,"DT",78,318,23.7643835616438,5.02,35.5,32,4.5,113,7.87,2,37
"287",20140112,"DT",76,322,22.4054794520548,5.35,27.5,25,4.78,100,7.73,4,112
"288",20140034,"DE",75,265,22.041095890411,4.8,34.5,20,4.31,112,7.46,2,34
"289",20140108,"DE",76,245,21.8493150684932,4.89,32,14,4.25,108,7.08,4,108
"290",20140084,"DE",78,272,22.2301369863014,4.72,35.5,22,4.33,128,7.2,3,84
"291",20140198,"DE",78,275,23.6876712328767,4.84,33.5,23,4.46,123,7.41,6,198
"292",20140166,"DE",75,236,23.3068493150685,4.73,34,21,4.63,116,7.31,5,166
"293",20140158,"DT",74,298,22.4712328767123,4.91,26.5,20,4.58,104,7.59,5,158
"294",20140249,"DE",74,260,24.3479452054795,4.91,25.5,17,4.7,113,7.8,7,249
"295",20140159,"DE",73,266,22.2520547945205,4.71,37,28,4.46,121,7.55,5,159
"296",20140026,"DE",75,258,22.1178082191781,4.68,35,23,4.47,121,7.48,1,26
"297",20140082,"DT",73,290,22.6109589041096,5.36,28.5,24,4.82,99,7.93,3,82
"298",20140085,"DT",75,315,24.4767123287671,5.03,29,28,4.76,111,7.83,3,85
"299",20140136,"DE",78,275,24.2438356164384,4.58,36.5,17,4.44,123,7.29,4,136
"300",20150017,"DE",79,292,21.4684931506849,5.1,34,24,4.53,117,7.57,1,17
"301",20150008,"DE",75,246,22.8246575342466,4.53,41,35,4.15,130,6.91,1,8
"302",20150100,"DT",76,318,22.4712328767123,5.02,31,20,4.57,101,7.5,4,100
"303",20150032,"DT",74,320,21.2520547945205,5.05,29.5,26,4.59,98,7.84,1,32
"304",20150212,"DE",75,255,22.4,4.79,34.5,27,4.25,114,7.17,6,212
"305",20150063,"DE",75,260,21.8904109589041,4.79,38.5,19,4.05,118,7.08,2,63
"306",20150096,"DT",76,300,23.4301369863014,4.86,29,29,4.37,110,7.23,3,96
